Student Name,Student ID,Year,IOT,CTSD,DS,OOPS,DTI,COA,DBMS,PFSD,MPC,ASE,OS,Specialization
Student_6053,7052,1,10,9,6,6,6,8,10,10,7,7,7,Cyber Security
Student_6054,7053,2,7,8,7,7,9,10,8,9,9,7,8,Cyber Security
Student_6055,7054,2,8,10,7,6,6,8,6,9,8,9,9,Cloud
Student_6056,7055,2,10,9,8,7,9,9,10,9,7,10,9,AI-IPA
Student_6057,7056,2,8,7,10,9,6,9,10,7,9,10,6,Cloud
Student_6058,7057,1,10,9,10,9,7,9,6,10,10,10,10,AI-IPA
Student_6059,7058,1,6,10,7,6,6,9,9,8,10,7,8,Cyber Security
Student_6060,7059,2,6,8,6,6,9,7,8,7,9,10,10,AI-IPA
Student_6061,7060,2,7,8,9,6,6,6,8,8,9,10,7,Cyber Security
Student_6062,7061,2,7,7,10,7,7,6,6,6,10,6,10,AI-IPA
Student_6063,7062,1,10,10,9,8,6,7,8,6,10,10,8,Cyber Security
Student_6064,7063,1,8,9,8,8,8,9,7,7,9,9,6,Cyber Security
Student_6065,7064,2,10,6,7,8,9,7,6,8,9,7,6,Cloud
Student_6066,7065,2,7,10,8,8,9,10,6,6,7,7,8,Cyber Security
Student_6067,7066,1,6,9,7,6,7,8,9,8,7,9,6,AI-IPA
Student_6068,7067,2,8,10,9,7,9,9,6,9,6,7,9,Cloud
Student_6069,7068,1,10,10,8,8,8,8,6,9,9,7,7,AI-IPA
Student_6070,7069,2,6,10,7,7,7,10,9,8,10,10,7,AI-IPA
Student_6071,7070,2,8,9,6,7,10,8,7,8,8,6,9,AI-IPA
Student_6072,7071,2,9,10,10,6,7,9,10,10,9,7,8,Cyber Security
Student_6073,7072,1,9,9,6,10,6,10,7,6,7,6,7,AI-IPA
Student_6074,7073,1,9,8,7,9,8,7,8,10,8,9,6,Cloud
Student_6075,7074,1,10,7,7,6,6,7,9,8,7,8,7,AI-IPA
Student_6076,7075,2,10,6,9,8,6,7,10,8,10,9,8,AI-IPA
Student_6077,7076,2,6,7,6,9,10,8,8,9,10,8,6,AI-IPA
Student_6078,7077,1,9,9,6,8,10,8,10,10,10,7,9,Cyber Security
Student_6079,7078,1,9,10,10,9,10,8,8,10,9,7,9,AI-IPA
Student_6080,7079,1,7,8,8,9,10,7,9,6,9,9,6,Cyber Security
Student_6081,7080,2,10,9,8,8,10,8,9,7,8,7,6,AI-IPA
Student_6082,7081,1,7,6,10,7,10,6,6,10,10,6,9,Cyber Security
Student_6083,7082,1,7,10,9,8,8,10,8,9,6,6,9,AI-IPA
Student_6084,7083,1,7,6,7,10,10,10,10,6,6,7,7,AI-IPA
Student_6085,7084,1,8,6,9,10,10,9,10,6,9,9,10,Cyber Security
Student_6086,7085,1,9,8,6,9,8,6,10,6,7,6,9,Cyber Security
Student_6087,7086,1,6,9,6,7,6,10,6,6,8,10,6,Cloud
Student_6088,7087,2,9,10,10,7,10,8,6,10,6,9,8,AI-IPA
Student_6089,7088,1,8,10,9,9,8,7,9,7,9,10,10,Cloud
Student_6090,7089,1,8,10,8,7,10,6,6,6,9,8,6,Cyber Security
Student_6091,7090,2,8,8,8,10,7,9,10,9,7,7,10,AI-IPA
Student_6092,7091,1,8,10,10,6,7,6,10,7,8,9,10,AI-IPA
Student_6093,7092,1,8,7,10,8,7,9,8,9,9,7,8,Cloud
Student_6094,7093,2,9,9,7,6,6,9,10,9,10,8,8,AI-IPA
Student_6095,7094,1,7,7,7,7,6,8,6,10,9,8,8,AI-IPA
Student_6096,7095,2,6,8,6,8,7,10,7,6,8,9,6,Cyber Security
Student_6097,7096,1,9,9,7,10,10,6,10,7,6,9,7,Cyber Security
Student_6098,7097,2,8,10,9,7,7,6,10,7,10,8,8,AI-IPA
Student_6099,7098,1,9,10,10,9,8,7,9,6,6,8,10,AI-IPA
Student_6100,7099,2,8,9,6,7,10,7,10,8,6,8,10,AI-IPA
Student_6101,7100,1,10,6,6,9,9,8,6,7,10,7,7,Cloud
Student_6102,7101,2,6,9,9,8,8,7,6,9,10,9,7,Cyber Security
Student_6103,7102,2,6,9,7,7,6,9,6,9,9,9,7,Cyber Security
Student_6104,7103,1,6,10,6,6,6,7,10,9,10,7,8,Cloud
Student_6105,7104,2,7,7,9,6,9,8,8,8,6,7,6,AI-IPA
Student_6106,7105,1,6,7,8,7,8,6,10,9,8,7,8,AI-IPA
Student_6107,7106,2,8,7,6,6,8,8,6,10,10,8,9,Cyber Security
Student_6108,7107,2,9,7,10,8,9,7,9,6,9,6,8,Cyber Security
Student_6109,7108,1,6,6,8,8,10,9,6,9,9,10,6,Cyber Security
Student_6110,7109,2,7,7,9,6,8,6,10,6,7,7,6,AI-IPA
Student_6111,7110,1,8,10,8,9,8,10,7,7,9,9,9,Cyber Security
Student_6112,7111,1,10,10,6,9,7,6,6,7,9,9,10,Cloud
Student_6113,7112,2,9,8,8,8,8,9,6,9,8,9,8,Cyber Security
Student_6114,7113,1,9,7,8,6,9,9,6,9,7,7,7,Cloud
Student_6115,7114,1,6,10,8,8,8,10,6,10,7,6,7,Cyber Security
Student_6116,7115,2,10,8,6,7,7,6,7,8,9,8,7,Cloud
Student_6117,7116,1,6,7,8,9,10,9,6,8,6,10,6,AI-IPA
Student_6118,7117,2,9,6,7,6,8,10,10,10,10,8,9,AI-IPA
Student_6119,7118,1,7,7,8,10,8,8,6,9,10,7,9,Cyber Security
Student_6120,7119,1,6,6,9,8,6,9,6,6,6,7,9,Cloud
Student_6121,7120,2,8,6,8,6,9,8,6,10,10,9,10,Cyber Security
Student_6122,7121,2,10,9,8,9,9,7,8,10,9,7,10,Cyber Security
Student_6123,7122,1,6,8,8,6,10,7,6,8,8,9,8,AI-IPA
Student_6124,7123,2,6,7,9,6,6,8,10,6,8,8,8,Cyber Security
Student_6125,7124,1,10,6,9,9,8,8,8,9,10,8,10,Cyber Security
Student_6126,7125,2,10,8,6,6,6,8,8,6,9,9,10,AI-IPA
Student_6127,7126,2,6,6,6,8,7,7,6,7,7,9,9,Cyber Security
Student_6128,7127,1,7,6,8,7,8,9,6,7,10,8,6,Cyber Security
Student_6129,7128,1,9,8,10,10,8,10,8,6,9,7,8,AI-IPA
Student_6130,7129,1,10,8,6,9,6,6,7,6,7,6,8,Cyber Security
Student_6131,7130,1,6,8,7,9,10,7,6,7,10,9,9,Cyber Security
Student_6132,7131,1,8,8,9,7,9,6,10,8,6,7,7,AI-IPA
Student_6133,7132,1,10,7,8,8,7,7,10,10,6,6,9,Cloud
Student_6134,7133,2,10,7,7,8,6,10,7,9,6,7,6,Cloud
Student_6135,7134,1,6,9,7,9,10,9,10,8,10,9,9,Cloud
Student_6136,7135,1,7,9,9,7,10,6,8,10,10,10,10,Cloud
Student_6137,7136,2,7,8,9,10,10,8,10,6,6,9,10,AI-IPA
Student_6138,7137,1,9,7,9,7,10,8,6,8,8,8,8,Cloud
Student_6139,7138,2,9,10,7,8,9,7,6,10,10,6,7,Cyber Security
Student_6140,7139,2,6,6,9,8,8,9,8,10,10,8,9,Cloud
Student_6141,7140,2,9,6,10,7,10,6,8,6,8,10,8,Cloud
Student_6142,7141,2,6,8,7,10,9,6,9,7,10,9,6,AI-IPA
Student_6143,7142,2,6,8,8,10,9,9,7,6,7,7,8,Cloud
Student_6144,7143,1,7,9,7,9,7,7,9,7,9,7,6,Cyber Security
Student_6145,7144,2,10,6,8,8,9,9,9,8,10,7,6,AI-IPA
Student_6146,7145,1,10,10,7,7,10,9,7,7,9,10,8,Cloud
Student_6147,7146,2,9,8,8,10,8,8,8,7,7,9,6,AI-IPA
Student_6148,7147,1,8,8,6,9,8,7,6,8,7,8,10,AI-IPA
Student_6149,7148,2,7,8,8,8,6,6,6,6,9,10,8,Cyber Security
Student_6150,7149,1,8,6,9,6,8,10,10,7,7,7,8,AI-IPA
Student_6151,7150,2,10,7,9,8,8,10,9,6,8,6,7,Cyber Security
Student_6152,7151,1,10,7,7,7,10,7,8,10,6,6,10,Cloud
Student_6153,7152,1,9,6,10,10,8,6,8,6,6,10,8,Cyber Security
Student_6154,7153,2,10,6,9,9,8,9,9,6,7,7,8,AI-IPA
Student_6155,7154,2,6,9,7,6,9,10,7,7,9,7,10,Cyber Security
Student_6156,7155,1,9,6,7,7,7,6,8,8,8,10,10,Cloud
Student_6157,7156,1,7,9,9,9,7,10,9,9,8,7,9,Cyber Security
Student_6158,7157,1,6,9,7,7,7,6,8,6,9,8,10,Cyber Security
Student_6159,7158,1,10,9,8,8,8,9,9,9,10,6,8,Cyber Security
Student_6160,7159,2,9,10,6,6,10,7,6,7,10,10,10,Cyber Security
Student_6161,7160,1,7,7,6,6,6,6,9,10,7,8,8,AI-IPA
Student_6162,7161,1,6,7,9,8,9,8,9,7,7,9,6,AI-IPA
Student_6163,7162,2,8,8,6,6,6,7,10,10,6,8,10,Cyber Security
Student_6164,7163,1,6,6,9,9,7,9,6,6,10,6,10,Cloud
Student_6165,7164,1,6,6,8,7,6,7,10,8,9,6,9,Cloud
Student_6166,7165,1,6,6,10,6,10,9,8,6,7,9,9,AI-IPA
Student_6167,7166,2,8,10,6,8,8,10,7,10,8,9,9,AI-IPA
Student_6168,7167,1,6,10,9,9,7,7,8,6,9,7,10,AI-IPA
Student_6169,7168,2,9,7,9,9,9,9,7,10,9,8,7,Cloud
Student_6170,7169,1,8,6,9,9,7,8,8,6,8,9,10,Cloud
Student_6171,7170,2,6,9,9,6,6,8,8,8,9,10,9,Cyber Security
Student_6172,7171,2,7,10,6,6,7,6,9,9,10,8,8,Cloud
Student_6173,7172,2,9,6,10,6,9,7,7,6,10,6,6,Cloud
Student_6174,7173,1,9,9,8,6,7,10,10,7,10,6,8,Cyber Security
Student_6175,7174,1,10,10,10,6,8,9,9,8,10,6,8,Cyber Security
Student_6176,7175,1,10,10,8,6,7,7,6,8,6,6,7,AI-IPA
Student_6177,7176,1,10,9,7,7,6,10,10,9,7,7,9,Cyber Security
Student_6178,7177,1,7,7,10,8,8,9,7,7,9,7,10,Cyber Security
Student_6179,7178,2,9,8,7,9,6,9,10,10,6,8,7,Cyber Security
Student_6180,7179,1,10,8,9,7,7,6,10,9,6,10,8,Cloud
Student_6181,7180,1,10,10,7,10,8,8,6,6,7,8,6,Cloud
Student_6182,7181,1,6,8,8,6,10,7,7,8,7,9,6,Cloud
Student_6183,7182,1,10,10,7,7,8,10,8,10,6,7,6,Cloud
Student_6184,7183,2,10,7,10,8,10,6,10,9,9,9,6,Cyber Security
Student_6185,7184,1,6,7,10,9,9,8,8,7,10,6,7,Cloud
Student_6186,7185,2,6,8,7,6,8,8,8,7,9,7,8,Cyber Security
Student_6187,7186,2,10,10,7,7,8,6,6,8,7,6,9,AI-IPA
Student_6188,7187,1,6,9,8,9,9,10,9,9,8,10,8,Cloud
Student_6189,7188,1,9,8,9,10,6,6,7,9,6,9,6,Cyber Security
Student_6190,7189,1,10,9,6,10,8,10,8,10,10,10,6,AI-IPA
Student_6191,7190,1,8,10,10,7,9,8,6,8,6,7,10,AI-IPA
Student_6192,7191,2,8,7,10,7,10,10,6,9,10,9,10,AI-IPA
Student_6193,7192,2,8,9,7,6,6,6,7,6,7,8,8,AI-IPA
Student_6194,7193,2,6,10,6,9,9,8,7,10,8,6,6,Cyber Security
Student_6195,7194,1,9,6,10,7,10,10,9,6,8,9,10,Cloud
Student_6196,7195,1,6,10,9,8,10,6,8,8,6,10,10,AI-IPA
Student_6197,7196,1,10,7,6,6,10,10,9,7,8,10,7,Cyber Security
Student_6198,7197,1,6,10,10,9,7,6,7,10,7,9,10,Cyber Security
Student_6199,7198,1,7,6,10,8,7,7,6,7,7,6,8,AI-IPA
Student_6200,7199,2,10,8,10,10,10,8,7,10,8,10,7,AI-IPA
Student_6201,7200,2,7,8,8,10,8,10,9,10,8,7,6,AI-IPA
Student_6202,7201,2,10,10,6,8,7,8,7,7,7,7,6,Cloud
Student_6203,7202,1,10,8,6,8,6,7,9,7,9,7,7,AI-IPA
Student_6204,7203,2,6,7,8,7,6,8,7,7,7,6,6,AI-IPA
Student_6205,7204,1,10,6,6,8,9,6,8,7,10,8,7,Cyber Security
Student_6206,7205,1,7,10,10,9,9,8,6,6,8,8,6,AI-IPA
Student_6207,7206,2,10,10,6,9,8,9,9,6,7,8,10,Cyber Security
Student_6208,7207,1,9,8,8,9,9,8,10,10,10,8,8,Cloud
Student_6209,7208,1,8,6,7,8,9,10,10,10,6,8,9,AI-IPA
Student_6210,7209,1,6,9,8,6,7,8,7,6,7,7,10,AI-IPA
Student_6211,7210,2,7,10,6,8,7,7,7,8,7,10,7,AI-IPA
Student_6212,7211,1,10,8,10,6,6,9,8,9,10,8,7,AI-IPA
Student_6213,7212,1,8,9,7,6,7,8,8,10,8,9,6,Cloud
Student_6214,7213,1,7,9,9,10,6,6,9,9,9,6,8,AI-IPA
Student_6215,7214,2,10,6,7,10,10,9,9,10,10,9,8,Cyber Security
Student_6216,7215,1,7,9,6,8,7,6,7,10,10,8,10,Cyber Security
Student_6217,7216,2,9,10,6,10,6,6,8,10,6,7,9,AI-IPA
Student_6218,7217,1,6,8,6,7,8,9,7,10,6,9,9,Cloud
Student_6219,7218,1,9,8,8,8,9,7,6,8,7,7,8,AI-IPA
Student_6220,7219,1,8,8,10,7,10,7,9,10,6,7,7,AI-IPA
Student_6221,7220,1,8,7,7,8,7,7,8,10,6,8,10,AI-IPA
Student_6222,7221,2,6,7,10,6,8,9,8,6,10,10,8,AI-IPA
Student_6223,7222,2,7,10,9,10,9,10,9,8,7,8,7,Cyber Security
Student_6224,7223,2,8,10,7,9,10,9,8,8,9,9,7,Cyber Security
Student_6225,7224,1,9,10,10,10,10,7,7,6,6,7,8,AI-IPA
Student_6226,7225,1,7,9,7,9,6,7,9,6,10,9,10,Cloud
Student_6227,7226,1,7,10,10,8,6,6,10,6,9,10,9,Cyber Security
Student_6228,7227,1,6,9,7,9,8,8,9,9,7,7,10,AI-IPA
Student_6229,7228,2,6,7,10,6,10,10,9,6,10,8,8,Cyber Security
Student_6230,7229,1,7,8,10,8,6,10,10,7,10,9,6,Cloud
Student_6231,7230,1,7,9,8,6,6,7,8,7,9,7,8,AI-IPA
Student_6232,7231,2,7,9,7,7,10,10,6,6,10,10,8,Cyber Security
Student_6233,7232,1,9,10,9,6,10,7,6,10,8,8,9,AI-IPA
Student_6234,7233,1,8,6,9,6,7,10,7,9,6,8,9,Cloud
Student_6235,7234,1,6,9,6,9,8,10,7,8,9,10,9,Cyber Security
Student_6236,7235,1,6,7,10,8,7,9,8,10,8,8,9,Cloud
Student_6237,7236,1,8,8,7,9,10,10,8,6,7,8,7,AI-IPA
Student_6238,7237,2,9,9,10,6,8,9,8,7,6,6,9,AI-IPA
Student_6239,7238,1,6,8,7,8,6,7,8,9,9,9,10,Cyber Security
Student_6240,7239,1,6,10,10,10,8,8,10,10,10,7,8,Cyber Security
Student_6241,7240,2,10,7,8,8,9,8,8,9,6,7,6,AI-IPA
Student_6242,7241,1,9,6,7,6,7,9,8,6,8,7,9,Cyber Security
Student_6243,7242,2,6,8,8,8,8,8,8,8,7,9,7,Cloud
Student_6244,7243,1,9,6,9,9,7,7,6,8,6,10,6,Cloud
Student_6245,7244,2,10,10,9,7,10,6,9,9,9,9,10,Cyber Security
Student_6246,7245,2,6,9,9,10,9,8,9,8,9,8,10,AI-IPA
Student_6247,7246,1,8,6,7,7,7,6,9,7,9,10,6,Cloud
Student_6248,7247,2,9,8,8,8,9,7,7,9,7,6,8,Cloud
Student_6249,7248,1,7,10,10,7,9,8,10,8,6,10,6,AI-IPA
Student_6250,7249,2,10,6,9,8,10,10,6,10,7,6,8,AI-IPA
Student_6251,7250,1,9,9,9,8,9,8,6,9,7,7,8,Cloud
Student_6252,7251,1,7,6,8,9,10,10,6,7,7,7,8,Cloud
Student_6253,7252,1,7,6,10,7,7,10,8,10,6,6,9,Cyber Security
Student_6254,7253,2,9,9,9,6,10,7,10,10,8,8,9,AI-IPA
Student_6255,7254,1,7,10,6,8,9,7,8,8,6,7,9,Cloud
Student_6256,7255,1,9,6,10,7,7,10,9,10,6,9,9,Cloud
Student_6257,7256,1,6,9,10,6,7,10,10,10,10,7,8,AI-IPA
Student_6258,7257,2,9,9,7,6,10,6,10,6,7,8,10,Cloud
Student_6259,7258,2,6,8,10,7,9,7,7,8,8,8,6,Cyber Security
Student_6260,7259,1,10,6,10,8,7,7,6,6,8,10,6,Cyber Security
Student_6261,7260,2,8,10,7,7,6,7,9,9,6,10,9,AI-IPA
Student_6262,7261,2,7,7,8,8,8,6,8,10,7,7,8,AI-IPA
Student_6263,7262,1,9,6,9,10,8,10,6,8,9,6,9,Cloud
Student_6264,7263,1,9,6,6,8,6,7,9,7,9,8,7,Cloud
Student_6265,7264,2,7,7,9,9,10,10,10,8,8,6,10,AI-IPA
Student_6266,7265,1,7,10,7,9,8,6,10,9,9,6,7,Cyber Security
Student_6267,7266,2,6,10,10,9,9,7,6,10,9,7,8,AI-IPA
Student_6268,7267,1,7,7,7,7,6,10,6,10,6,7,10,Cloud
Student_6269,7268,1,9,7,6,8,10,8,7,7,9,8,7,Cyber Security
Student_6270,7269,2,10,7,10,6,7,10,9,8,8,6,8,Cloud
Student_6271,7270,2,10,7,6,9,7,9,8,9,6,10,10,AI-IPA
Student_6272,7271,1,8,8,7,10,7,6,9,10,7,6,10,Cloud
Student_6273,7272,1,6,8,10,7,8,7,6,10,10,8,8,Cyber Security
Student_6274,7273,2,10,6,9,10,6,8,10,8,10,7,7,AI-IPA
Student_6275,7274,2,8,7,8,9,7,7,6,6,7,9,9,AI-IPA
Student_6276,7275,2,6,9,9,6,9,7,10,9,7,10,9,Cyber Security
Student_6277,7276,1,7,7,6,6,7,8,6,10,7,7,10,Cyber Security
Student_6278,7277,1,7,6,7,6,8,7,8,8,7,10,8,Cyber Security
Student_6279,7278,2,6,10,6,9,7,8,9,6,10,9,6,Cloud
Student_6280,7279,1,9,7,7,6,8,10,6,8,10,7,6,AI-IPA
Student_6281,7280,1,8,10,10,10,10,10,10,10,7,10,6,Cloud
Student_6282,7281,2,9,9,7,7,9,6,10,9,9,9,8,Cloud
Student_6283,7282,1,8,8,7,8,9,6,6,7,7,7,7,Cyber Security
Student_6284,7283,2,8,10,7,6,8,9,7,9,8,9,10,Cloud
Student_6285,7284,1,10,6,10,9,9,6,6,6,8,10,8,AI-IPA
Student_6286,7285,1,10,7,8,10,7,8,7,7,9,8,9,Cyber Security
Student_6287,7286,2,6,8,10,8,9,10,10,9,7,7,6,Cyber Security
Student_6288,7287,2,9,6,6,10,10,7,9,8,10,9,9,Cyber Security
Student_6289,7288,2,10,8,9,6,9,10,10,8,7,8,9,Cloud
Student_6290,7289,1,7,10,9,10,6,9,6,7,7,10,8,Cloud
Student_6291,7290,1,8,8,6,6,9,6,6,9,7,10,6,AI-IPA
Student_6292,7291,2,6,7,10,6,8,10,7,8,10,10,8,Cyber Security
Student_6293,7292,1,6,8,6,6,9,9,7,9,9,9,6,Cloud
Student_6294,7293,1,6,7,6,6,7,6,7,7,8,10,7,AI-IPA
Student_6295,7294,1,6,8,9,8,10,10,6,9,8,10,10,AI-IPA
Student_6296,7295,2,7,7,10,8,7,8,10,7,7,10,9,Cloud
Student_6297,7296,1,7,7,6,10,6,7,10,10,9,6,8,Cyber Security
Student_6298,7297,1,10,10,8,8,6,6,6,8,8,8,6,Cloud
Student_6299,7298,2,10,7,10,10,9,9,8,10,9,8,10,AI-IPA
Student_6300,7299,1,6,9,9,6,6,6,8,10,10,10,6,Cloud
Student_6301,7300,1,8,9,6,10,6,8,8,6,6,6,7,AI-IPA
Student_6302,7301,2,7,9,8,10,10,9,10,9,10,8,6,Cloud
Student_6303,7302,1,10,8,8,10,10,7,7,8,10,10,10,Cyber Security
Student_6304,7303,2,8,7,10,7,7,9,8,9,6,10,8,AI-IPA
Student_6305,7304,1,10,10,8,6,10,7,10,9,10,10,7,Cloud
Student_6306,7305,1,6,10,8,7,6,7,6,8,10,10,10,Cloud
Student_6307,7306,2,8,8,9,7,9,8,10,7,10,10,7,Cyber Security
Student_6308,7307,2,9,7,7,6,9,9,10,10,9,9,6,Cyber Security
Student_6309,7308,2,9,7,10,10,7,8,7,10,9,6,10,AI-IPA
Student_6310,7309,2,8,7,8,9,8,8,8,7,6,6,9,Cloud
Student_6311,7310,2,6,10,7,7,7,9,10,8,7,9,8,Cloud
Student_6312,7311,1,10,8,8,9,10,8,9,6,6,8,9,Cloud
Student_6313,7312,2,8,7,9,7,9,7,7,10,10,6,7,Cyber Security
Student_6314,7313,2,6,6,6,10,10,8,6,10,6,6,9,Cloud
Student_6315,7314,1,10,10,10,8,10,10,6,6,8,9,7,Cyber Security
Student_6316,7315,1,8,7,9,7,10,7,9,10,9,6,7,Cyber Security
Student_6317,7316,2,7,6,6,9,9,8,10,8,6,7,6,AI-IPA
Student_6318,7317,2,10,6,9,8,9,6,9,10,10,8,10,AI-IPA
Student_6319,7318,1,7,10,8,8,7,10,10,6,9,10,7,Cyber Security
Student_6320,7319,2,9,7,10,8,10,8,6,7,6,9,8,AI-IPA
Student_6321,7320,1,7,7,6,6,9,9,8,8,7,6,7,AI-IPA
Student_6322,7321,2,10,8,6,9,8,6,8,10,6,8,8,AI-IPA
Student_6323,7322,1,7,10,10,10,6,7,9,7,7,9,6,Cyber Security
Student_6324,7323,1,9,6,8,9,10,9,8,10,6,8,8,AI-IPA
Student_6325,7324,1,9,6,6,10,7,8,10,7,9,10,6,Cloud
Student_6326,7325,2,8,8,8,6,9,9,7,9,6,7,10,AI-IPA
Student_6327,7326,1,9,7,6,9,6,6,6,7,10,10,10,AI-IPA
Student_6328,7327,2,9,7,9,10,9,7,7,8,7,9,10,Cyber Security
Student_6329,7328,1,8,6,10,8,7,9,10,8,6,9,8,Cloud
Student_6330,7329,1,10,6,9,8,10,6,8,6,9,9,8,Cloud
Student_6331,7330,1,7,10,6,9,9,7,10,10,8,10,10,Cloud
Student_6332,7331,1,7,10,7,10,10,10,10,9,6,9,10,Cloud
Student_6333,7332,1,6,7,9,9,8,8,6,10,9,6,6,Cyber Security
Student_6334,7333,1,9,6,10,10,9,10,6,7,9,10,9,Cyber Security
Student_6335,7334,2,8,7,8,7,6,8,10,6,7,6,8,Cloud
Student_6336,7335,1,10,6,8,10,9,6,6,10,7,9,8,AI-IPA
Student_6337,7336,2,7,9,8,10,8,6,8,8,10,7,6,Cloud
Student_6338,7337,1,6,8,6,8,8,10,7,10,6,10,9,Cloud
Student_6339,7338,1,6,9,10,9,6,10,6,7,8,6,8,Cyber Security
Student_6340,7339,2,6,8,7,9,10,8,10,6,7,9,7,Cyber Security
Student_6341,7340,2,8,6,7,8,6,6,6,10,6,7,6,Cyber Security
Student_6342,7341,1,9,6,9,7,9,9,8,7,10,6,6,Cloud
Student_6343,7342,2,9,8,7,6,10,7,8,8,8,10,6,AI-IPA
Student_6344,7343,1,7,7,7,6,7,7,9,9,7,6,7,AI-IPA
Student_6345,7344,1,7,9,6,7,8,10,6,9,8,10,6,AI-IPA
Student_6346,7345,1,7,8,7,7,7,6,8,10,9,8,8,Cyber Security
Student_6347,7346,1,7,6,10,6,8,7,8,7,9,8,8,Cyber Security
Student_6348,7347,2,9,6,9,10,7,7,7,6,7,7,7,Cyber Security
Student_6349,7348,1,7,6,8,9,10,6,8,10,6,8,6,Cyber Security
Student_6350,7349,2,10,8,7,7,9,10,8,6,9,10,8,AI-IPA
Student_6351,7350,1,6,9,6,10,6,9,7,9,9,7,9,Cloud
Student_6352,7351,2,8,8,10,7,8,8,8,9,9,7,8,Cyber Security
Student_6353,7352,2,10,7,8,7,6,8,8,7,7,9,6,AI-IPA
Student_6354,7353,1,10,6,6,10,8,7,10,10,7,9,7,Cloud
Student_6355,7354,2,6,9,8,6,9,8,9,9,7,7,8,Cloud
Student_6356,7355,1,9,6,9,7,6,7,6,9,8,10,9,Cyber Security
Student_6357,7356,2,8,6,6,8,10,6,9,10,8,7,7,Cloud
Student_6358,7357,2,8,9,7,8,8,8,6,6,7,8,9,AI-IPA
Student_6359,7358,2,6,9,6,9,6,10,9,6,10,9,9,Cyber Security
Student_6360,7359,2,9,6,6,6,8,10,8,9,8,6,6,AI-IPA
Student_6361,7360,1,7,10,10,10,8,8,7,9,7,9,9,Cloud
Student_6362,7361,2,10,8,6,10,6,7,7,7,6,8,10,Cyber Security
Student_6363,7362,1,8,7,6,10,7,7,10,10,9,9,8,Cyber Security
Student_6364,7363,2,9,9,9,9,10,6,8,8,8,10,10,Cyber Security
Student_6365,7364,1,10,8,9,10,7,10,6,7,10,6,7,Cloud
Student_6366,7365,2,6,10,9,9,10,10,7,7,8,8,8,Cyber Security
Student_6367,7366,1,9,10,8,6,7,6,8,10,9,7,10,AI-IPA
Student_6368,7367,2,8,9,8,10,6,9,8,10,10,8,7,AI-IPA
Student_6369,7368,1,10,8,8,7,10,10,8,8,10,9,10,Cyber Security
Student_6370,7369,2,7,7,10,10,8,10,10,9,7,7,10,AI-IPA
Student_6371,7370,1,8,7,8,10,8,9,8,7,6,7,6,Cyber Security
Student_6372,7371,1,6,6,8,8,8,8,7,9,6,9,7,Cloud
Student_6373,7372,2,10,10,10,10,8,8,8,10,8,9,8,AI-IPA
Student_6374,7373,2,6,7,7,6,9,8,6,6,9,7,8,Cloud
Student_6375,7374,2,7,10,8,10,6,10,6,10,9,9,6,Cyber Security
Student_6376,7375,1,10,9,10,8,7,10,7,6,7,7,9,Cyber Security
Student_6377,7376,1,6,7,10,6,6,7,9,10,10,7,9,AI-IPA
Student_6378,7377,1,8,10,9,7,7,6,6,8,9,6,10,AI-IPA
Student_6379,7378,1,6,8,7,10,10,8,10,7,6,8,8,Cyber Security
Student_6380,7379,1,8,6,7,6,7,7,8,9,9,10,7,Cyber Security
Student_6381,7380,1,8,9,6,9,9,6,8,10,7,10,6,AI-IPA
Student_6382,7381,2,8,8,7,7,7,9,9,10,10,7,8,AI-IPA
Student_6383,7382,2,10,9,10,9,8,8,7,8,9,10,6,AI-IPA
Student_6384,7383,2,10,9,9,10,10,9,9,7,10,9,8,Cloud
Student_6385,7384,2,6,6,7,7,8,8,7,6,6,6,9,Cyber Security
Student_6386,7385,1,8,10,8,8,6,6,10,6,6,9,7,Cyber Security
Student_6387,7386,1,7,9,8,9,10,9,10,8,6,6,7,AI-IPA
Student_6388,7387,2,9,10,9,6,10,8,6,10,8,10,9,Cloud
Student_6389,7388,2,8,8,9,10,7,9,6,7,10,6,7,Cloud
Student_6390,7389,1,8,8,7,10,7,6,10,6,10,7,7,Cyber Security
Student_6391,7390,2,10,6,8,10,8,6,6,9,7,8,7,AI-IPA
Student_6392,7391,2,6,10,7,8,9,10,10,8,7,8,10,Cyber Security
Student_6393,7392,2,9,9,6,6,9,7,8,8,8,9,7,Cloud
Student_6394,7393,2,9,8,6,9,8,9,8,9,7,9,6,AI-IPA
Student_6395,7394,2,6,10,10,7,9,6,10,7,10,10,10,AI-IPA
Student_6396,7395,2,8,6,10,7,7,7,10,6,8,6,6,AI-IPA
Student_6397,7396,2,7,10,6,8,7,6,7,7,10,10,7,Cloud
Student_6398,7397,1,10,10,6,6,6,8,10,8,8,10,6,Cloud
Student_6399,7398,1,10,10,9,7,10,8,8,6,7,6,7,Cyber Security
Student_6400,7399,2,9,10,10,6,10,6,10,8,8,8,6,Cyber Security
Student_6401,7400,1,10,7,9,7,7,10,10,9,8,10,7,AI-IPA
Student_6402,7401,1,9,9,9,10,7,8,8,9,6,8,9,Cyber Security
Student_6403,7402,1,6,8,6,7,8,7,6,9,7,7,10,Cloud
Student_6404,7403,2,10,8,10,7,6,10,8,8,9,9,9,Cyber Security
Student_6405,7404,2,8,7,8,10,8,7,9,9,10,8,10,AI-IPA
